Date,Time,Total radiation irradiance,Wind Speed,Wind Direction,Temperature,Humidity,Power
2019/8/19,1:30:00,0,3.3,219,18,93.1,0
2019/8/19,1:45:00,0,3.3,219,17.9,93.1,0
2019/8/19,2:00:00,0,3.2,219,17.8,94.1,0
2019/8/19,2:15:00,0,3.2,219,17.8,94.1,0
2019/8/19,2:30:00,0,3.2,220,17.7,94.1,0
2019/8/19,2:45:00,0,3.1,220,17.6,95.2,0
2019/8/19,3:00:00,0,3,221,17.5,95.2,0
2019/8/19,3:15:00,0,3,221,17.4,95.2,0
2019/8/19,3:30:00,0,3,221,17.4,95.2,0
2019/8/19,3:45:00,0,3.1,220,17.4,95.2,0
2019/8/19,4:00:00,0,3.1,220,17.4,95.2,0
2019/8/19,4:15:00,0,3.1,220,17.4,95.2,0
2019/8/19,4:30:00,0,3,221,17.3,96.2,0
2019/8/19,4:45:00,0,3,222,17.2,96.2,0
2019/8/19,5:00:00,0,3,223,17.1,97.3,0
2019/8/19,5:15:00,0,3,223,17.1,97.3,0
2019/8/19,5:30:00,0,2.8,223,17,98.3,0
2019/8/19,5:45:00,0,2.8,222,16.9,98.3,0
2019/8/19,6:00:00,0,3,219,16.1,100.6,0
2019/8/19,6:15:00,1,2.9,220,16.1,100,0.04
2019/8/19,6:30:00,2,2.8,221,16.1,99.4,0.07
2019/8/19,6:45:00,4,2.8,222,16,98.3,0.14
2019/8/19,7:00:00,5,2.7,223,16,97.3,0.18
2019/8/19,7:15:00,23,2.7,222,16.2,95.2,0.82
2019/8/19,7:30:00,57,2.6,221,16.6,93.1,2.04
2019/8/19,7:45:00,92,2.4,221,17.1,90,3.3
2019/8/19,8:00:00,126,2.4,221,17.5,87.9,4.51
2019/8/19,8:15:00,169,2.2,220,17.9,85.8,6.05
2019/8/19,8:30:00,220,2.1,221,18.4,82.6,7.88
2019/8/19,8:45:00,271,1.8,222,18.9,80.5,9.7
2019/8/19,9:00:00,322,1.7,223,19.4,77.4,11.53
2019/8/19,9:15:00,371,1.6,225,19.9,75.3,13.29
2019/8/19,9:30:00,418,1.6,227,20.4,73.2,14.97
2019/8/19,9:45:00,464,1.4,231,20.9,71.1,16.62
2019/8/19,10:00:00,511,1.4,234,21.4,69,18.3
2019/8/19,10:15:00,554,1.3,234,21.8,66.9,19.84
2019/8/19,10:30:00,593,1.2,230,22.1,64.9,21.24
2019/8/19,10:45:00,632,1,231,22.4,63.8,22.63
2019/8/19,11:00:00,672,1,225,22.7,61.7,24.06
2019/8/19,11:15:00,710,1,225,23.1,59.6,25.42
2019/8/19,11:30:00,748,1,234,23.5,58.6,26.79
2019/8/19,11:45:00,787,1,236,24,56.5,28.18
2019/8/19,12:00:00,825,1.2,243,24.4,55.4,29.54
2019/8/19,12:15:00,853,1.2,248,24.8,53.3,30.55
2019/8/19,12:30:00,871,1.2,252,25.1,52.3,31.19
2019/8/19,12:45:00,889,1.1,259,25.4,50.2,31.84
2019/8/19,13:00:00,907,1.1,262,25.7,49.2,32.48
2019/8/19,13:15:00,915,1.1,266,26.1,48.1,32.77
2019/8/19,13:30:00,913,1.1,266,26.4,47.1,32.7
2019/8/19,13:45:00,910,1,266,26.7,46,32.59
2019/8/19,14:00:00,908,1,266,27,45,32.52
2019/8/19,14:15:00,893,1,262,27.3,43.9,31.98
2019/8/19,14:30:00,865,1,249,27.4,43.9,30.98
2019/8/19,14:45:00,836,1.1,242,27.6,43.9,29.94
2019/8/19,15:00:00,808,1.2,230,27.7,43.9,28.94
2019/8/19,15:15:00,769,1.3,225,27.7,43.9,27.54
2019/8/19,15:30:00,719,1.6,219,27.6,45,25.75
2019/8/19,15:45:00,669,1.9,216,27.5,45,23.96
2019/8/19,16:00:00,618,2.2,213,27.4,46,22.13
2019/8/19,16:15:00,564,2.4,212,27.2,46,20.2
2019/8/19,16:30:00,507,2.4,215,27,47.1,18.16
2019/8/19,16:45:00,449,2.4,219,26.9,47.1,16.08
2019/8/19,17:00:00,382,2.7,223,26.6,47.1,13.68
2019/8/19,17:15:00,345,2.6,224,26.5,49.2,12.36
2019/8/19,17:30:00,308,2.5,225,26.4,51.3,11.03
2019/8/19,17:45:00,273,2.4,225,26.3,53.3,9.78
2019/8/19,18:00:00,237,2.4,226,26.2,55.4,8.49
2019/8/19,18:15:00,203,2.4,225,25.9,57.5,7.27
2019/8/19,18:30:00,172,2.6,223,25.4,60.7,6.16
2019/8/19,18:45:00,140,2.8,221,25,62.8,5.01
2019/8/19,19:00:00,109,3,219,24.5,65.9,3.9
2019/8/19,19:15:00,81,3.2,216,24,68,2.9
2019/8/19,19:30:00,58,3.5,214,23.4,70.1,2.08
2019/8/19,19:45:00,35,3.7,213,22.7,71.1,1.25
2019/8/19,20:00:00,12,3.8,211,22.1,73.2,0.43
2019/8/19,20:15:00,0,4.1,211,21.7,75.3,0
2019/8/19,20:30:00,0,4.1,213,21.4,76.4,0
2019/8/19,20:45:00,0,4.2,215,21.1,77.4,0
2019/8/19,21:00:00,0,4.4,217,20.8,78.5,0
2019/8/19,21:15:00,0,4.4,219,20.5,78.5,0
2019/8/19,21:30:00,0,4.2,220,20.4,79.5,0
2019/8/19,21:45:00,0,4.2,222,20.3,80.5,0
2019/8/19,22:00:00,0,4.1,224,20.2,81.6,0
2019/8/19,22:15:00,0,3.9,224,20.1,81.6,0
2019/8/19,22:30:00,0,3.8,224,20,82.6,0
2019/8/19,22:45:00,0,3.7,223,19.9,83.7,0
2019/8/19,23:00:00,0,3.5,223,19.8,84.7,0
2019/8/19,23:15:00,0,3.4,222,19.6,84.7,0
2019/8/19,23:30:00,0,3.3,220,19.5,85.8,0
2019/8/19,23:45:00,0,3.2,218,19.4,86.8,0
2019/8/20,0:00:00,0,3.2,216,19.3,87.9,0
2019/8/20,0:15:00,0,3.1,214,19.1,87.9,0
2019/8/20,0:30:00,0,3.1,213,19,88.9,0
2019/8/20,0:45:00,0,3,213,18.9,88.9,0
2019/8/20,1:00:00,0,3,212,18.8,90,0
2019/8/20,1:15:00,0,3,213,18.7,90,0
2019/8/20,1:30:00,0,3,215,18.6,91,0
2019/8/20,1:45:00,0,3,217,18.5,92.1,0
2019/8/20,2:00:00,0,3,219,18.4,93.1,0
2019/8/20,2:15:00,0,2.8,221,18.3,93.1,0
2019/8/20,2:30:00,0,2.7,221,18.2,94.1,0
2019/8/20,2:45:00,0,2.5,220,18,95.2,0
2019/8/20,3:00:00,0,2.4,220,17.9,96.2,0
2019/8/20,3:15:00,0,2.3,220,17.8,96.2,0
2019/8/20,3:30:00,0,2.3,218,17.7,97.3,0
2019/8/20,3:45:00,0,2.3,216,17.6,97.3,0
2019/8/20,4:00:00,0,2.2,214,17.5,98.3,0
2019/8/20,4:15:00,0,2.1,214,17.4,98.3,0
2019/8/20,4:30:00,0,2,214,17.3,99.4,0
2019/8/20,4:45:00,0,1.8,215,17.3,99.4,0
2019/8/20,5:00:00,0,1.6,216,17.2,100,0
2019/8/20,5:15:00,0,1.6,215,17.1,100,0
2019/8/20,5:30:00,0,1.5,217,17,100,0
2019/8/20,5:45:00,0,1.4,219,16.9,100,0
2019/8/20,6:00:00,0,1.6,211,17.2,98.3,0
2019/8/20,6:15:00,1,1.6,210,17.1,98.3,0.04
2019/8/20,6:30:00,2,1.6,209,17,98.3,0.07
2019/8/20,6:45:00,3,1.5,210,16.9,97.3,0.11
2019/8/20,7:00:00,4,1.3,209,16.8,97.3,0.14
2019/8/20,7:15:00,21,1.3,211,16.9,96.2,0.75
2019/8/20,7:30:00,52,1.3,213,17.2,94.1,1.86
2019/8/20,7:45:00,83,1.1,212,17.6,91,2.98
2019/8/20,8:00:00,114,1,214,17.9,88.9,4.09
2019/8/20,8:15:00,155,1,216,18.3,86.8,5.56
2019/8/20,8:30:00,204,0.9,215,18.8,83.7,7.31
2019/8/20,8:45:00,253,0.8,221,19.2,81.6,9.07
2019/8/20,9:00:00,302,0.7,221,19.7,78.5,10.82
2019/8/20,9:15:00,351,0.6,230,20.1,76.4,12.58
2019/8/20,9:30:00,398,0.5,236,20.6,74.3,14.27
2019/8/20,9:45:00,445,0.5,243,21.1,72.2,15.95
2019/8/20,10:00:00,492,0.4,252,21.6,70.1,17.64
2019/8/20,10:15:00,532,0.4,259,22,68,19.07
2019/8/20,10:30:00,565,0.2,252,22.3,65.9,20.25
2019/8/20,10:45:00,598,0.1,270,22.7,64.9,21.44
2019/8/20,11:00:00,631,0,0,23,62.8,22.62
2019/8/20,11:15:00,663,0.1,90,23.3,61.7,23.77
2019/8/20,11:30:00,696,0.1,90,23.5,60.7,24.95
2019/8/20,11:45:00,727,0.1,90,23.8,59.6,26.06
2019/8/20,12:00:00,759,0.1,90,24,58.6,27.21
2019/8/20,12:15:00,784,0.1,90,24.2,57.5,28.1
2019/8/20,12:30:00,802,0.1,90,24.5,56.5,28.75
2019/8/20,12:45:00,820,0.2,90,24.8,55.4,29.39
2019/8/20,13:00:00,838,0.3,90,25.1,54.4,30.04
2019/8/20,13:15:00,846,0.4,90,25.3,54.4,30.32
2019/8/20,13:30:00,845,0.4,90,25.4,53.3,30.29
2019/8/20,13:45:00,843,0.5,98,25.6,53.3,30.22
2019/8/20,14:00:00,842,0.6,104,25.7,52.3,30.18
2019/8/20,14:15:00,834,0.7,103,25.9,52.3,29.9
2019/8/20,14:30:00,819,0.7,107,26,52.3,29.36
2019/8/20,14:45:00,805,0.8,105,26.2,51.3,28.86
2019/8/20,15:00:00,790,1,108,26.3,51.3,28.32
2019/8/20,15:15:00,763,0.9,104,26.4,51.3,27.35
2019/8/20,15:30:00,722,0.9,95,26.5,51.3,25.88
2019/8/20,15:45:00,681,1,86,26.5,52.3,24.41
2019/8/20,16:00:00,639,1,77,26.6,52.3,22.9
2019/8/20,16:15:00,594,1,78,26.5,52.3,21.29
2019/8/20,16:30:00,544,1.2,83,26.4,53.3,19.5
2019/8/20,16:45:00,494,1.4,87,26.2,53.3,17.71
2019/8/20,17:00:00,443,1.5,91,26.1,53.4,15.88
2019/8/20,17:15:00,395,1.6,93,25.9,54.4,14.16
2019/8/20,17:30:00,347,1.7,95,25.7,55.4,12.44
2019/8/20,17:45:00,298,1.8,99,25.5,56.5,10.68
2019/8/20,18:00:00,250,1.8,101,25.3,57.5,8.96
2019/8/20,18:15:00,207,1.9,108,25,58.6,7.42
2019/8/20,18:30:00,169,2.1,113,24.7,60.7,6.06
2019/8/20,18:45:00,132,2.3,119,24.3,61.7,4.73
2019/8/20,19:00:00,94,2.4,123,24,63.8,3.37
2019/8/20,19:15:00,66,2.5,126,23.6,65.9,2.37
2019/8/20,19:30:00,47,2.6,127,23.1,68,1.68
2019/8/20,19:45:00,28,2.7,128,22.6,70.1,1
2019/8/20,20:00:00,9,2.7,129,22.1,72.2,0.32
2019/8/20,20:15:00,0,2.7,128,21.8,74.3,0
2019/8/20,20:30:00,0,2.4,125,21.5,76.4,0
2019/8/20,20:45:00,0,2.3,122,21.3,77.4,0
2019/8/20,21:00:00,0,2.1,117,21,79.5,0
2019/8/20,21:15:00,0,2.1,120,20.8,81.6,0
2019/8/20,21:30:00,0,2.1,131,20.5,82.6,0
2019/8/20,21:45:00,0,2.2,140,20.2,84.7,0
2019/8/20,22:00:00,0,2.3,149,19.9,85.8,0
2019/8/20,22:15:00,0,2.4,156,19.7,87.9,0
2019/8/20,22:30:00,0,2.1,164,19.5,90,0
2019/8/20,22:45:00,0,2,172,19.2,92.1,0
2019/8/20,23:00:00,0,1.9,180,19,94.1,0
2019/8/20,23:15:00,0,1.8,185,18.8,95.2,0
2019/8/20,23:30:00,0,1.6,188,18.5,96.2,0
2019/8/20,23:45:00,0,1.4,189,18.3,97.3,0
2019/8/21,0:00:00,0,1.2,194,18,98.3,0
2019/8/21,0:15:00,0,0.9,194,17.9,98.3,0
2019/8/21,0:30:00,0,0.7,180,17.8,99.4,0
2019/8/21,0:45:00,0,0.4,149,17.8,99.4,0
2019/8/21,1:00:00,0,0.4,108,17.7,100,0
2019/8/21,1:15:00,0,0.4,90,17.7,100,0
2019/8/21,1:30:00,0,0.3,90,17.6,100,0
2019/8/21,1:45:00,0,0.1,90,17.5,100,0
2019/8/21,2:00:00,0,0,0,17.4,100,0
2019/8/21,2:15:00,0,0.1,270,17.3,100,0
2019/8/21,2:30:00,0,0.1,243,17.3,100,0
2019/8/21,2:45:00,0,0.3,225,17.3,100,0
2019/8/21,3:00:00,0,0.4,225,17.3,100,0
2019/8/21,3:15:00,0,0.3,207,17.3,100,0
2019/8/21,3:30:00,0,0.3,146,17.3,100,0
2019/8/21,3:45:00,0,0.4,99,17.3,100,0
2019/8/21,4:00:00,0,0.8,90,17.3,100,0
2019/8/21,4:15:00,0,1,90,17.2,100,0
2019/8/21,4:30:00,0,0.9,90,17,100,0
2019/8/21,4:45:00,0,0.9,95,16.8,100,0
2019/8/21,5:00:00,0,0.8,100,16.6,100,0
2019/8/21,5:15:00,0,0.7,101,16.5,100,0
2019/8/21,5:30:00,0,0.7,96,16.5,100,0
2019/8/21,5:45:00,0,0.6,90,16.5,100,0
2019/8/21,6:00:00,0,0.7,91,16.7,100,0
2019/8/21,6:15:00,0,0.7,96,16.7,100,0
2019/8/21,6:30:00,1,0.7,101,16.7,100,0.04
2019/8/21,6:45:00,2,0.7,103,16.7,100,0.07
2019/8/21,7:00:00,3,0.7,108,16.7,100,0.11
2019/8/21,7:15:00,14,0.7,108,16.8,100,0.5
2019/8/21,7:30:00,35,0.7,108,16.9,100,1.26
2019/8/21,7:45:00,57,0.6,104,17.1,99.4,2.04
2019/8/21,8:00:00,78,0.6,104,17.2,98.3,2.8
2019/8/21,8:15:00,103,0.6,104,17.4,97.3,3.7
2019/8/21,8:30:00,132,0.6,104,17.6,97.3,4.74
2019/8/21,8:45:00,160,0.6,97,17.9,96.2,5.74
2019/8/21,9:00:00,189,0.6,97,18.1,96.2,6.78
2019/8/21,9:15:00,219,0.6,97,18.3,96.2,7.86
2019/8/21,9:30:00,251,0.7,90,18.5,95.2,9.01
2019/8/21,9:45:00,282,0.7,90,18.8,94.1,10.12
2019/8/21,10:00:00,314,0.7,90,19,93.1,11.27
2019/8/21,10:15:00,358,0.8,85,19.3,92.1,12.85
2019/8/21,10:30:00,412,0.9,81,19.6,91,14.78
2019/8/21,10:45:00,467,1,73,19.9,88.9,16.76
2019/8/21,11:00:00,521,1.1,70,20.2,87.9,18.7
2019/8/21,11:15:00,569,1.2,63,20.5,85.8,20.42
2019/8/21,11:30:00,611,1.2,55,20.9,83.7,21.92
2019/8/21,11:45:00,654,1.3,47,21.3,82.6,23.47
2019/8/21,12:00:00,697,1.3,41,21.7,80.5,25.01
2019/8/21,12:15:00,732,1.4,35,22,78.5,26.27
2019/8/21,12:30:00,760,1.5,27,22.2,76.4,27.27
2019/8/21,12:45:00,789,1.6,21,22.5,74.3,28.31
2019/8/21,13:00:00,817,1.8,15,22.7,72.2,29.32
2019/8/21,13:15:00,832,1.8,14,23,70.1,29.85
2019/8/21,13:30:00,835,1.8,18,23.3,68,29.96
2019/8/21,13:45:00,838,2,22,23.6,66.9,30.07
2019/8/21,14:00:00,841,2.1,26,23.9,64.9,30.18
2019/8/21,14:15:00,822,2.1,30,24.1,63.8,29.5
2019/8/21,14:30:00,782,1.9,36,24.1,63.8,28.06
2019/8/21,14:45:00,742,1.8,42,24.2,64.9,26.62
2019/8/21,15:00:00,702,1.8,48,24.2,64.9,25.19
2019/8/21,15:15:00,655,1.6,53,24.1,65.9,23.5
2019/8/21,15:30:00,603,1,56,23.9,66.9,21.64
2019/8/21,15:45:00,551,0.6,67,23.8,68,19.77
2019/8/21,16:00:00,499,0.1,117,23.6,69,17.9
2019/8/21,16:15:00,457,0.3,194,23.4,69,16.4
2019/8/21,16:30:00,424,0.4,202,23.2,70.1,15.21
2019/8/21,16:45:00,391,0.5,207,23,71.1,14.03
2019/8/21,17:00:00,353,0.5,216,22.7,71.2,12.67
2019/8/21,17:15:00,328,0.6,225,22.7,72.2,11.77
2019/8/21,17:30:00,303,0.7,234,22.7,73.2,10.87
2019/8/21,17:45:00,278,0.7,243,22.7,73.2,9.98
2019/8/21,18:00:00,253,0.7,252,22.7,74.3,9.08
2019/8/21,18:15:00,222,0.7,259,22.6,75.3,7.97
2019/8/21,18:30:00,185,0.7,259,22.5,77.4,6.64
2019/8/21,18:45:00,149,0.8,255,22.4,78.5,5.35
2019/8/21,19:00:00,112,0.8,255,22.3,80.5,4.02
2019/8/21,19:15:00,82,0.8,248,22,82.6,2.94
2019/8/21,19:30:00,59,0.7,233,21.6,84.7,2.12
2019/8/21,19:45:00,35,0.7,212,21.1,87.9,1.26
2019/8/21,20:00:00,12,0.7,197,20.7,90,0.43
2019/8/21,20:15:00,0,0.7,186,20.4,92.1,0
2019/8/21,20:30:00,0,0.6,173,20.1,93.1,0
2019/8/21,20:45:00,0,0.5,146,19.9,94.1,0
2019/8/21,21:00:00,0,0.6,120,19.6,95.2,0
2019/8/21,21:15:00,0,0.6,113,19.5,95.2,0
2019/8/21,21:30:00,0,0.3,117,19.4,96.2,0
2019/8/21,21:45:00,0,0.1,135,19.3,97.3,0
2019/8/21,22:00:00,0,0.1,270,19.2,98.3,0
2019/8/21,22:15:00,0,0.1,243,19.2,98.3,0
2019/8/21,22:30:00,0,0.2,198,19.1,99.4,0
2019/8/21,22:45:00,0,0.4,180,19,99.4,0
2019/8/21,23:00:00,0,0.5,180,18.9,100,0
2019/8/21,23:15:00,0,0.6,166,18.9,100,0
2019/8/21,23:30:00,0,0.7,151,18.8,100,0
2019/8/21,23:45:00,0,0.8,142,18.7,100,0
2019/8/22,0:00:00,0,1,135,18.6,100,0
2019/8/22,0:15:00,0,1,129,18.5,100,0
2019/8/22,0:30:00,0,1,126,18.4,100,0
2019/8/22,0:45:00,0,0.9,125,18.3,100,0
2019/8/22,1:00:00,0,0.9,121,18.2,100,0
2019/8/22,1:15:00,0,0.7,119,18,100,0
2019/8/22,1:30:00,0,0.5,124,17.9,100,0
2019/8/22,1:45:00,0,0.4,143,17.8,100,0
2019/8/22,2:00:00,0,0.2,180,17.7,100,0
2019/8/22,2:15:00,0,0.3,194,17.6,100,0
2019/8/22,2:30:00,0,0.4,180,17.5,100,0
2019/8/22,2:45:00,0,0.5,172,17.4,100,0
2019/8/22,3:00:00,0,0.7,167,17.3,100,0
2019/8/22,3:15:00,0,0.7,169,17.2,100,0
2019/8/22,3:30:00,0,0.7,169,17.1,100,0
2019/8/22,3:45:00,0,0.7,174,17,100,0
2019/8/22,4:00:00,0,0.7,174,16.9,100,0
2019/8/22,4:15:00,0,0.7,174,16.8,100,0
2019/8/22,4:30:00,0,0.7,174,16.8,100,0
2019/8/22,4:45:00,0,0.6,173,16.7,100,0
2019/8/22,5:00:00,0,0.6,173,16.7,100,0
2019/8/22,5:15:00,0,0.5,172,16.7,100,0
2019/8/22,5:30:00,0,0.3,180,16.6,100,0
2019/8/22,5:45:00,0,0.1,180,16.6,100,0
2019/8/22,6:00:00,0,0.8,85,16.8,100,0
2019/8/22,6:15:00,0,0.7,84,16.8,100,0
2019/8/22,6:30:00,1,0.6,83,16.8,100,0.04
2019/8/22,6:45:00,1,0.4,72,16.7,100,0.04
2019/8/22,7:00:00,2,0.4,68,16.7,100,0.07
2019/8/22,7:15:00,10,0.4,53,16.8,100,0.36
2019/8/22,7:30:00,27,0.4,45,16.9,99.4,0.97
2019/8/22,7:45:00,43,0.5,45,17.1,98.3,1.54
2019/8/22,8:00:00,60,0.6,40,17.2,97.3,2.16
2019/8/22,8:15:00,84,0.6,45,17.4,97.3,3.02
2019/8/22,8:30:00,116,0.7,54,17.5,96.2,4.17
2019/8/22,8:45:00,149,0.7,58,17.6,95.2,5.35
2019/8/22,9:00:00,181,0.7,66,17.7,94.1,6.5
2019/8/22,9:15:00,218,0.8,68,18,93.1,7.83
2019/8/22,9:30:00,259,0.8,75,18.3,92.1,9.3
2019/8/22,9:45:00,300,0.9,81,18.6,91,10.78
2019/8/22,10:00:00,342,1,86,18.9,90,12.28
2019/8/22,10:15:00,378,1,86,19.2,88.9,13.58
2019/8/22,10:30:00,408,1,81,19.5,87.9,14.66
2019/8/22,10:45:00,439,0.9,76,19.8,86.8,15.77
2019/8/22,11:00:00,469,0.9,70,20.1,85.8,16.85
2019/8/22,11:15:00,488,0.8,63,20.3,84.7,17.53
2019/8/22,11:30:00,497,0.7,53,20.6,83.7,17.85
2019/8/22,11:45:00,505,0.7,36,20.8,82.6,18.14
2019/8/22,12:00:00,514,0.7,21,21.1,81.6,18.46
2019/8/22,12:15:00,529,0.7,13,21.2,81.6,19
2019/8/22,12:30:00,550,0.8,10,21.2,80.5,19.76
2019/8/22,12:45:00,572,1,12,21.3,79.5,20.55
2019/8/22,13:00:00,593,1.2,11,21.3,78.5,21.3
2019/8/22,13:15:00,617,1.3,10,21.4,78.5,22.16
2019/8/22,13:30:00,644,1.3,7,21.6,78.5,23.13
2019/8/22,13:45:00,671,1.3,3,21.8,77.4,24.1
2019/8/22,14:00:00,698,1.3,0,22,77.4,25.07
2019/8/22,14:15:00,689,1.1,0,22,78.5,24.75
2019/8/22,14:30:00,643,0.7,0,21.8,81.6,23.1
2019/8/22,14:45:00,599,0.4,0,21.7,83.7,21.52
2019/8/22,15:00:00,554,0.1,90,21.5,86.8,19.9
2019/8/22,15:15:00,497,0.2,162,21.2,88.9,17.85
2019/8/22,15:30:00,428,0.5,172,20.7,91,15.37
2019/8/22,15:45:00,359,0.7,180,20.2,93.1,12.9
2019/8/22,16:00:00,289,1,180,19.7,95.2,10.38
2019/8/22,16:15:00,240,1.2,180,19.4,96.2,8.62
2019/8/22,16:30:00,212,1.1,184,19.4,96.2,7.62
2019/8/22,16:45:00,183,1.1,191,19.3,97.3,6.57
2019/8/22,17:00:00,146,1.1,215,19.3,96.3,5.24
2019/8/22,17:15:00,137,1,193,19.3,97.3,4.92
2019/8/22,17:30:00,128,0.9,171,19.3,98.3,4.6
2019/8/22,17:45:00,119,1,148,19.3,98.3,4.28
2019/8/22,18:00:00,110,1.2,130,19.3,99.4,3.95
2019/8/22,18:15:00,98,1.3,118,19.2,99.4,3.52
2019/8/22,18:30:00,82,1.3,111,19.1,99.4,2.94
2019/8/22,18:45:00,65,1.3,100,18.9,100,2.34
2019/8/22,19:00:00,49,1.3,93,18.8,100,1.76
2019/8/22,19:15:00,36,1.3,93,18.6,100,1.29
2019/8/22,19:30:00,26,1.3,97,18.4,100,0.93
2019/8/22,19:45:00,15,1.3,100,18.3,100,0.54
2019/8/22,20:00:00,5,1.2,104,18.1,100,0.18
2019/8/22,20:15:00,0,1.2,108,18,100,0
2019/8/22,20:30:00,0,1,111,17.9,100,0
2019/8/22,20:45:00,0,1,117,17.8,100,0
2019/8/22,21:00:00,0,0.9,121,17.7,100,0
2019/8/22,21:15:00,0,0.8,117,17.7,100,0
2019/8/22,21:30:00,0,0.9,110,17.6,100,0
2019/8/22,21:45:00,0,0.9,104,17.6,100,0
2019/8/22,22:00:00,0,1,99,17.5,100,0
2019/8/22,22:15:00,0,0.9,95,17.4,100,0
2019/8/22,22:30:00,0,0.7,90,17.3,100,0
2019/8/22,22:45:00,0,0.7,90,17.1,100,0
2019/8/22,23:00:00,0,0.5,90,17,100,0
2019/8/22,23:15:00,0,0.5,90,16.9,100,0
2019/8/22,23:30:00,0,0.7,90,16.8,100,0
2019/8/22,23:45:00,0,0.7,84,16.7,100,0
2019/8/23,0:00:00,0,0.9,85,16.6,100,0
2019/8/23,0:15:00,0,1,90,16.6,100,0
2019/8/23,0:30:00,0,1.2,97,16.5,100,0
2019/8/23,0:45:00,0,1.3,103,16.5,100,0
2019/8/23,1:00:00,0,1.5,110,16.4,100,0
2019/8/23,1:15:00,0,1.6,112,16.4,100,0
2019/8/23,1:30:00,0,1.6,109,16.3,100,0
2019/8/23,1:45:00,0,1.6,106,16.2,100,0
2019/8/23,2:00:00,0,1.6,103,16.1,100,0
2019/8/23,2:15:00,0,1.6,101,16,100,0
2019/8/23,2:30:00,0,1.5,101,16,100,0
2019/8/23,2:45:00,0,1.6,104,15.9,100,0
2019/8/23,3:00:00,0,1.5,105,15.9,100,0
2019/8/23,3:15:00,0,1.5,105,15.9,100,0
2019/8/23,3:30:00,0,1.3,103,15.9,100,0
2019/8/23,3:45:00,0,1.3,103,15.8,100,0
2019/8/23,4:00:00,0,1.3,100,15.8,100,0
2019/8/23,4:15:00,0,1.3,99,15.8,100,0
2019/8/23,4:30:00,0,1.4,102,15.8,100,0
2019/8/23,4:45:00,0,1.5,101,15.8,100,0
2019/8/23,5:00:00,0,1.6,103,15.8,100,0
2019/8/23,5:15:00,0,1.6,106,15.8,100,0
2019/8/23,5:30:00,0,1.6,109,15.7,100,0
2019/8/23,5:45:00,0,1.6,112,15.6,100,0
2019/8/23,6:00:00,0,1.3,107,15.3,100,0
2019/8/23,6:15:00,0,1.3,100,15.3,100,0
2019/8/23,6:30:00,1,1.3,93,15.3,100,0.04
2019/8/23,6:45:00,2,1.3,90,15.2,100,0.07
2019/8/23,7:00:00,3,1.3,87,15.2,100,0.11
2019/8/23,7:15:00,15,1.3,84,15.3,100,0.54
2019/8/23,7:30:00,40,1.3,87,15.4,99.4,1.44
2019/8/23,7:45:00,64,1.2,86,15.5,97.3,2.3
2019/8/23,8:00:00,89,1.1,90,15.6,96.2,3.2
2019/8/23,8:15:00,121,1.1,90,15.7,94.1,4.35
2019/8/23,8:30:00,160,1,94,16,93.1,5.75
2019/8/23,8:45:00,199,1,99,16.3,92.1,7.16
2019/8/23,9:00:00,238,0.9,104,16.6,91,8.56
2019/8/23,9:15:00,283,0.9,104,16.9,90,10.18
2019/8/23,9:30:00,335,1,103,17.2,88.9,12.05
2019/8/23,9:45:00,385,1,99,17.6,87.9,13.84
2019/8/23,10:00:00,436,1,98,17.9,86.8,15.68
2019/8/23,10:15:00,490,1.1,94,18.3,85.8,17.62
2019/8/23,10:30:00,547,1.3,90,18.7,84.7,19.67
2019/8/23,10:45:00,604,1.3,81,19.1,83.7,21.72
2019/8/23,11:00:00,661,1.6,76,19.5,82.6,23.77
2019/8/23,11:15:00,704,1.7,72,19.8,80.5,25.32
2019/8/23,11:30:00,732,1.9,72,20.1,78.5,26.32
2019/8/23,11:45:00,761,2.1,70,20.3,77.4,27.37
2019/8/23,12:00:00,789,2.4,70,20.6,75.3,28.37
2019/8/23,12:15:00,794,2.4,72,20.8,74.3,28.55
2019/8/23,12:30:00,777,2.2,81,20.9,73.2,27.94
2019/8/23,12:45:00,760,2.2,88,21,72.2,27.33
2019/8/23,13:00:00,743,2.1,96,21.1,71.1,26.72
2019/8/23,13:15:00,710,2.1,100,21.2,71.1,25.53
2019/8/23,13:30:00,661,1.9,101,21.2,72.2,23.77
2019/8/23,13:45:00,612,1.8,105,21.3,73.2,22.01
2019/8/23,14:00:00,564,1.6,106,21.3,74.3,20.28
2019/8/23,14:15:00,515,1.6,104,21.1,76.4,18.52
2019/8/23,14:30:00,465,1.5,101,20.7,79.5,16.72
2019/8/23,14:45:00,414,1.4,96,20.2,82.6,14.89
2019/8/23,15:00:00,364,1.4,93,19.8,85.8,13.09
2019/8/23,15:15:00,326,1.3,90,19.5,87.9,11.72
2019/8/23,15:30:00,303,0.9,90,19.2,88.9,10.9
2019/8/23,15:45:00,279,0.5,82,18.9,91,10.03
2019/8/23,16:00:00,256,0.2,45,18.6,92.1,9.21
2019/8/23,16:15:00,249,0.2,0,18.5,93.1,8.95
2019/8/23,16:30:00,259,0.4,0,18.5,93.1,9.31
2019/8/23,16:45:00,268,0.6,353,18.5,93.1,9.64
2019/8/23,17:00:00,289,1,350,18.4,93.1,10.39
2019/8/23,17:15:00,277,0.9,0,18.5,93.1,9.96
